x y z m s sqe
4.47 0.1 10.03 33 28 14137
4.47 0.1 10.03 33 28 14138
4.47 0.1 10.03 33 28 14139
4.47 0.1 10.03 33 28 14140
4.47 0.1 10.03 33 28 14141
4.47 0.1 10.03 33 28 14142
4.48 0.1 10.03 33 28 14143
4.48 0.1 10.03 33 28 14144
4.48 0.1 10.03 33 28 14145
4.49 0.1 10.03 33 28 14146
4.49 0.1 10.03 33 28 14147
4.49 0.1 10.03 33 28 14148
4.49 0.1 10.03 33 28 14149
4.49 0.1 10.03 33 28 14150
4.5 0.1 10.03 33 28 14151
4.5 0.1 10.03 33 28 14152
4.5 0.1 10.03 33 28 14153
4.5 0.1 10.03 33 28 14154
4.51 0.1 10.03 33 28 14155
4.51 0.1 10.03 33 28 14156
4.51 0.1 10.03 33 28 14157
4.51 0.1 10.03 33 28 14158
4.52 0.1 10.03 33 28 14159
4.52 0.1 10.03 33 28 14160
4.52 0.11 10.03 33 28 14161
4.52 0.11 10.03 33 28 14162
4.53 0.11 10.03 33 28 14163
4.53 0.11 10.03 33 28 14164
4.53 0.11 10.03 33 28 14165
4.53 0.11 10.03 33 28 14166
4.54 0.11 10.03 33 29 14167
4.54 0.11 10.03 33 29 14168
4.54 0.11 10.03 33 29 14169
4.54 0.11 10.03 33 29 14170
4.55 0.11 10.03 33 29 14171
4.55 0.11 10.03 33 29 14172
4.55 0.11 10.03 33 29 14173
4.55 0.11 10.03 33 29 14174
4.56 0.11 10.03 33 29 14175
4.56 0.11 10.03 33 29 14176
4.56 0.11 10.03 33 29 14177
4.57 0.11 10.03 33 29 14178
4.57 0.11 10.03 33 29 14179
4.57 0.11 10.03 33 29 14180
4.57 0.11 10.03 33 29 14181
4.57 0.11 10.03 33 29 14182
4.58 0.12 10.03 33 29 14183
4.58 0.12 10.03 33 29 14184
4.58 0.12 10.03 33 29 14185
4.58 0.12 10.03 33 29 14186
4.59 0.12 10.03 33 29 14187
4.59 0.12 10.03 33 29 14188
4.6 0.12 10.03 33 29 14189
4.6 0.12 10.03 33 29 14190
4.6 0.12 10.03 33 29 14191
4.61 0.12 10.03 33 29 14192
4.61 0.12 10.03 33 29 14193
4.61 0.12 10.03 33 29 14194
4.61 0.12 10.03 33 29 14195
4.62 0.12 10.03 33 29 14196
4.62 0.12 10.03 33 29 14197
4.62 0.12 10.03 33 29 14198
4.63 0.12 10.03 33 29 14199
4.63 0.12 10.03 33 29 14200
4.63 0.13 10.03 33 29 14201
4.63 0.13 10.03 33 29 14202
4.64 0.13 10.03 33 29 14203
4.64 0.13 10.03 33 29 14204
4.65 0.13 10.03 33 29 14205
4.65 0.13 10.03 33 29 14206
4.65 0.13 10.03 33 29 14207
4.65 0.13 10.03 33 29 14208
4.66 0.13 10.03 33 29 14209
4.66 0.13 10.03 33 29 14210
4.67 0.13 10.03 33 29 14211
4.67 0.13 10.03 33 29 14212
4.67 0.13 10.03 33 29 14213
4.67 0.13 10.03 33 29 14214
4.68 0.13 10.03 33 29 14215
4.68 0.13 10.03 33 29 14216
4.69 0.14 10.03 33 29 14217
4.69 0.14 10.03 33 29 14218
4.69 0.14 10.03 33 29 14219
4.7 0.14 10.03 33 29 14220
4.7 0.14 10.03 33 29 14221
4.7 0.14 10.03 33 29 14222
4.71 0.14 10.03 33 29 14223
4.71 0.14 10.03 33 29 14224
4.71 0.14 10.03 33 29 14225
4.72 0.14 10.03 33 29 14226
4.72 0.14 10.03 33 29 14228
4.73 0.14 10.03 33 29 14229
4.73 0.14 10.03 33 29 14230
4.74 0.14 10.03 33 29 14231
4.74 0.14 10.03 33 29 14232
4.74 0.15 10.03 33 29 14233
4.74 0.15 10.03 33 29 14234
4.75 0.15 10.03 33 29 14235
4.75 0.15 10.03 33 29 14236
4.76 0.15 10.03 33 29 14237
4.76 0.15 10.03 33 29 14238
4.77 0.15 10.03 33 29 14239
4.77 0.15 10.03 33 29 14240
4.77 0.15 10.03 33 29 14241
4.77 0.15 10.03 33 29 14242
4.78 0.15 10.03 33 29 14243
4.78 0.15 10.03 33 29 14244
4.79 0.15 10.03 33 29 14245
4.79 0.15 10.03 33 29 14246
4.8 0.16 10.03 33 29 14247
4.8 0.16 10.03 33 29 14248
4.8 0.16 10.03 33 29 14249
4.8 0.16 10.03 33 29 14250
4.81 0.16 10.03 33 29 14251
4.81 0.16 10.03 33 29 14252
4.82 0.16 10.03 33 29 14253
4.82 0.16 10.03 33 29 14254
4.83 0.16 10.03 33 29 14255
4.83 0.16 10.03 33 29 14256
4.83 0.16 10.03 33 29 14257
4.83 0.16 10.03 33 29 14258
4.84 0.16 10.03 33 29 14259
4.84 0.16 10.03 33 29 14260
4.85 0.16 10.03 33 29 14261
4.85 0.16 10.03 33 29 14262
4.86 0.17 10.03 33 29 14263
4.86 0.17 10.03 33 29 14264
4.86 0.17 10.03 33 29 14265
4.86 0.17 10.03 33 29 14266
4.87 0.17 10.03 33 30 14267
4.87 0.17 10.03 33 30 14268
4.88 0.17 10.03 33 30 14269
4.88 0.17 10.03 33 30 14270
4.89 0.17 10.03 33 30 14271
4.89 0.17 10.03 33 30 14272
4.89 0.17 10.03 33 30 14273
4.89 0.17 10.03 33 30 14274
4.9 0.17 10.03 33 30 14275
4.9 0.17 10.03 33 30 14276
4.91 0.18 10.03 33 30 14277
4.91 0.18 10.03 33 30 14278
4.92 0.18 10.03 33 30 14279
4.92 0.18 10.03 33 30 14280
4.92 0.18 10.03 33 30 14281
4.92 0.18 10.03 33 30 14282
4.93 0.18 10.03 33 30 14283
4.93 0.18 10.03 33 30 14284
4.94 0.18 10.03 33 30 14285
4.94 0.18 10.03 33 30 14286
4.95 0.18 10.03 33 30 14287
4.95 0.18 10.03 33 30 14288
4.95 0.18 10.03 33 30 14289
4.95 0.18 10.03 33 30 14290
4.96 0.18 10.03 33 30 14291
4.96 0.18 10.03 33 30 14292
4.97 0.19 10.03 33 30 14293
4.97 0.19 10.03 33 30 14294
4.97 0.19 10.03 33 30 14295
4.97 0.19 10.03 33 30 14296
4.98 0.19 10.03 33 30 14297
4.98 0.19 10.03 33 30 14298
4.99 0.19 10.03 33 30 14299
4.99 0.19 10.03 33 30 14300
4.99 0.19 10.03 33 30 14301
4.99 0.19 10.03 33 30 14302
5 0.19 10.03 33 30 14303
5 0.19 10.03 33 30 14304
5.01 0.19 10.03 33 30 14305
5.01 0.19 10.03 33 30 14306
5.01 0.19 10.03 33 30 14307
5.01 0.19 10.03 33 30 14308
5.02 0.19 10.03 33 30 14309
5.02 0.2 10.03 33 30 14310
5.03 0.2 10.03 33 30 14311
5.03 0.2 10.03 33 30 14312
5.03 0.2 10.03 33 30 14313
5.03 0.2 10.03 33 30 14314
5.04 0.2 10.03 33 30 14315
5.04 0.2 10.03 33 30 14316
5.05 0.2 10.03 33 30 14317
5.05 0.2 10.03 33 30 14318
5.05 0.2 10.03 33 30 14319
5.05 0.2 10.03 33 30 14320
5.06 0.2 10.03 33 30 14321
5.06 0.2 10.03 33 30 14322
5.07 0.2 10.03 33 30 14323
5.07 0.2 10.03 33 30 14324
5.07 0.2 10.03 33 30 14325
5.07 0.2 10.03 33 30 14326
5.08 0.2 10.03 33 30 14327
5.08 0.2 10.03 33 30 14328
5.08 0.21 10.04 33 30 14329
5.09 0.21 10.04 33 30 14330
5.07 0.21 10.04 33 30 14331
5.07 0.21 10.04 33 30 14332
5.08 0.21 10.04 33 30 14333
5.08 0.21 10.04 33 30 14334
5.09 0.21 10.04 33 30 14335
5.09 0.21 10.04 33 30 14336
5.1 0.21 10.04 33 30 14337
5.1 0.21 10.04 33 30 14338
5.1 0.21 10.04 33 30 14339
5.1 0.21 10.04 33 30 14340
5.11 0.21 10.04 33 30 14341
5.11 0.21 10.04 33 30 14342
5.12 0.22 10.04 33 30 14343
5.12 0.22 10.04 33 30 14344
5.12 0.22 10.04 33 30 14345
5.12 0.22 10.04 33 30 14346
5.13 0.22 10.04 33 30 14347
5.13 0.22 10.04 33 30 14348
5.13 0.22 10.04 33 30 14349
5.13 0.22 10.04 33 30 14350
5.14 0.22 10.04 33 30 14351
5.14 0.22 10.04 33 30 14352
5.15 0.22 10.04 33 30 14353
5.15 0.22 10.04 33 30 14354
5.15 0.22 10.03 33 30 14355
5.16 0.23 10.03 33 30 14356
5.16 0.23 10.03 33 30 14357
5.16 0.23 10.03 33 30 14358
5.17 0.23 10.03 33 30 14359
5.17 0.23 10.03 33 30 14360
5.17 0.23 10.03 33 30 14361
5.17 0.23 10.03 33 30 14362
5.18 0.23 10.03 33 30 14363
5.18 0.23 10.03 33 30 14364
5.18 0.23 10.03 33 30 14365
5.18 0.23 10.03 33 30 14366
5.19 0.23 10.03 33 31 14367
5.19 0.23 10.03 33 31 14368
5.19 0.23 10.03 33 31 14369
5.19 0.23 10.03 33 31 14370
5.2 0.24 10.03 33 31 14371
5.2 0.24 10.03 33 31 14372
5.21 0.24 10.03 33 31 14373
5.21 0.24 10.03 33 31 14374
5.21 0.24 10.03 33 31 14375
5.21 0.24 10.03 33 31 14376
5.22 0.24 10.03 33 31 14377
5.22 0.24 10.03 33 31 14378
5.22 0.24 10.03 33 31 14379
5.22 0.24 10.03 33 31 14380
5.23 0.24 10.03 33 31 14381
5.23 0.24 10.03 33 31 14382
5.23 0.24 10.03 33 31 14383
5.23 0.24 10.03 33 31 14384
5.24 0.24 10.03 33 31 14385
5.24 0.24 10.03 33 31 14386
5.24 0.24 10.02 33 31 14387
5.24 0.24 10.02 33 31 14388
5.25 0.25 10.02 33 31 14389
5.25 0.25 10.02 33 31 14390
5.25 0.25 10.02 33 31 14391
5.25 0.25 10.02 33 31 14392
5.26 0.25 10.02 33 31 14393
5.26 0.25 10.02 33 31 14394
5.26 0.25 10.02 33 31 14395
5.26 0.25 10.02 33 31 14396
5.27 0.25 10.02 33 31 14397
5.27 0.25 10.02 33 31 14398
5.27 0.25 10.02 33 31 14399
5.27 0.25 10.02 33 31 14400
5.27 0.25 10.02 33 31 14401
5.27 0.25 10.02 33 31 14402
5.28 0.25 10.02 33 31 14403
5.28 0.25 10.02 33 31 14404
5.28 0.25 10.01 33 31 14405
5.28 0.25 10.01 33 31 14406
5.29 0.26 10.01 33 31 14407
5.29 0.26 10.01 33 31 14408
5.29 0.26 10.01 33 31 14409
5.29 0.26 10.01 33 31 14410
5.3 0.26 10.01 33 31 14411
5.3 0.26 10.01 33 31 14412
5.3 0.26 10.01 33 31 14413
5.3 0.26 10.01 33 31 14414
5.31 0.26 10.01 33 31 14415
5.31 0.26 10.01 33 31 14416
5.31 0.26 10.01 33 31 14417
5.31 0.26 10.01 33 31 14418
5.31 0.26 10.01 33 31 14419
5.32 0.26 10 33 31 14420
5.32 0.26 10 33 31 14421
5.32 0.26 10 33 31 14422
5.32 0.26 10 33 31 14423
5.32 0.26 10 33 31 14424
5.33 0.26 10 33 31 14425
5.33 0.26 10 33 31 14426
5.33 0.26 10 33 31 14427
5.33 0.26 10 33 31 14428
5.33 0.27 10 33 31 14429
5.33 0.27 10 33 31 14430
5.34 0.27 10 33 31 14431
5.34 0.27 10 33 31 14432
5.34 0.27 9.99 33 31 14433
5.34 0.27 9.99 33 31 14434
5.34 0.27 9.99 33 31 14435
5.34 0.27 9.99 33 31 14436
5.35 0.27 9.99 33 31 14437
5.35 0.27 9.99 33 31 14438
5.35 0.27 9.99 33 31 14439
5.35 0.27 9.99 33 31 14440
5.35 0.27 9.99 33 31 14441
5.35 0.27 9.99 33 31 14442
5.36 0.27 9.99 33 31 14443
5.36 0.27 9.99 33 31 14444
5.36 0.27 9.98 33 31 14445
5.36 0.27 9.98 33 31 14446
5.36 0.27 9.98 33 31 14447
5.36 0.27 9.98 33 31 14448
5.37 0.27 9.98 33 31 14449
5.37 0.27 9.98 33 31 14450
5.37 0.27 9.98 33 31 14451
5.37 0.27 9.98 33 31 14452
5.37 0.27 9.98 33 31 14453
5.37 0.27 9.98 33 31 14454
5.38 0.28 9.98 33 31 14455
5.38 0.28 9.98 33 31 14456
5.38 0.28 9.97 33 31 14457
5.38 0.28 9.97 33 31 14458
5.38 0.28 9.97 33 31 14459
5.38 0.28 9.97 33 31 14460
5.39 0.28 9.97 33 31 14461
5.39 0.28 9.97 33 31 14462
5.39 0.28 9.97 33 31 14463
5.39 0.28 9.97 33 31 14464
5.39 0.28 9.97 33 31 14465
5.39 0.28 9.97 33 31 14466
5.39 0.28 9.96 33 32 14467
5.39 0.28 9.96 33 32 14468
5.4 0.28 9.96 33 32 14469
5.4 0.28 9.96 33 32 14470
5.4 0.28 9.96 33 32 14471
5.4 0.28 9.96 33 32 14472
5.4 0.28 9.96 33 32 14473
5.4 0.28 9.96 33 32 14474
5.4 0.28 9.96 33 32 14475
5.4 0.28 9.96 33 32 14476
5.41 0.28 9.95 33 32 14477
5.41 0.28 9.95 33 32 14478
5.41 0.28 9.95 33 32 14479
5.41 0.28 9.95 33 32 14480
5.41 0.28 9.95 33 32 14481
5.41 0.28 9.95 33 32 14482
5.41 0.28 9.95 33 32 14483
5.41 0.28 9.95 33 32 14484
5.42 0.28 9.95 33 32 14485
5.42 0.28 9.95 33 32 14486
5.42 0.28 9.94 33 32 14487
5.42 0.28 9.94 33 32 14488
5.42 0.29 9.94 33 32 14489
5.42 0.29 9.94 33 32 14490
5.42 0.29 9.94 33 32 14491
5.42 0.29 9.94 33 32 14492
5.43 0.29 9.94 33 32 14493
5.43 0.29 9.94 33 32 14494
5.43 0.29 9.93 33 32 14495
5.43 0.29 9.93 33 32 14496
5.43 0.29 9.93 33 32 14497
5.43 0.29 9.93 33 32 14498
5.43 0.29 9.93 33 32 14499
5.43 0.29 9.93 33 32 14500
5.43 0.29 9.93 33 32 14501
5.44 0.29 9.93 33 32 14502
5.44 0.29 9.92 33 32 14503
5.44 0.29 9.92 33 32 14504
5.44 0.29 9.92 33 32 14505
5.44 0.29 9.92 33 32 14506
5.44 0.29 9.92 33 32 14507
5.44 0.29 9.92 33 32 14508
5.44 0.29 9.92 33 32 14509
5.44 0.29 9.92 33 32 14510
5.44 0.29 9.91 33 32 14511
5.44 0.29 9.91 33 32 14512
5.45 0.29 9.91 33 32 14513
5.45 0.29 9.91 33 32 14514
5.45 0.29 9.91 33 32 14515
5.45 0.29 9.91 33 32 14516
5.45 0.29 9.91 33 32 14517
5.45 0.29 9.91 33 32 14518
5.45 0.29 9.9 33 32 14519
5.45 0.29 9.9 33 32 14520
5.45 0.29 9.9 33 32 14521
5.45 0.29 9.9 33 32 14522
5.45 0.29 9.9 33 32 14523
5.46 0.29 9.9 33 32 14524
5.46 0.29 9.9 33 32 14525
5.46 0.29 9.9 33 32 14526
5.46 0.29 9.89 33 32 14527
5.46 0.29 9.89 33 32 14528
5.46 0.29 9.89 33 32 14529
5.46 0.29 9.89 33 32 14530
5.46 0.29 9.89 33 32 14531
5.46 0.29 9.89 33 32 14532
5.46 0.29 9.89 33 32 14533
5.46 0.29 9.89 33 32 14534
5.46 0.29 9.88 33 32 14535
5.46 0.29 9.88 33 32 14536
5.46 0.29 9.88 33 32 14537
5.46 0.29 9.88 33 32 14538
5.47 0.3 9.88 33 32 14539
5.47 0.3 9.88 33 32 14540
5.47 0.3 9.88 33 32 14541
5.47 0.3 9.88 33 32 14542
5.47 0.3 9.87 33 32 14543
5.47 0.3 9.87 33 32 14544
5.47 0.3 9.87 33 32 14545
5.47 0.3 9.87 33 32 14546
5.47 0.3 9.87 33 32 14547
5.47 0.3 9.87 33 32 14548
5.47 0.3 9.87 33 32 14549
5.47 0.3 9.87 33 32 14550
5.47 0.3 9.86 33 32 14551
5.47 0.3 9.86 33 32 14552
5.47 0.3 9.86 33 32 14553
5.47 0.3 9.86 33 32 14554
5.48 0.3 9.86 33 32 14555
5.48 0.3 9.86 33 32 14556
5.48 0.3 9.85 33 32 14557
5.48 0.3 9.85 33 32 14558
5.48 0.3 9.85 33 32 14559
5.48 0.3 9.85 33 32 14560
5.48 0.3 9.85 33 32 14561
5.48 0.3 9.85 33 32 14562
5.48 0.3 9.85 33 32 14563
5.48 0.3 9.85 33 32 14564
5.48 0.3 9.84 33 32 14565
5.48 0.3 9.84 33 32 14566
5.48 0.3 9.84 33 33 14567
5.48 0.3 9.84 33 33 14568
5.48 0.3 9.84 33 33 14569
5.48 0.3 9.84 33 33 14570
5.48 0.3 9.83 33 33 14571
5.48 0.3 9.83 33 33 14572
5.48 0.3 9.83 33 33 14573
5.48 0.3 9.83 33 33 14574
5.48 0.3 9.83 33 33 14575
5.48 0.3 9.83 33 33 14576
5.49 0.3 9.83 33 33 14577
5.49 0.3 9.82 33 33 14578
5.49 0.3 9.82 33 33 14579
5.49 0.3 9.82 33 33 14580
5.49 0.3 9.82 33 33 14581
5.49 0.3 9.82 33 33 14582
5.49 0.3 9.82 33 33 14583
5.49 0.3 9.82 33 33 14584
5.49 0.3 9.81 33 33 14585
5.49 0.3 9.81 33 33 14586
5.49 0.3 9.81 33 33 14587
5.49 0.3 9.81 33 33 14588
5.49 0.3 9.81 33 33 14589
5.49 0.3 9.81 33 33 14590
5.49 0.3 9.8 33 33 14591
5.49 0.3 9.8 33 33 14592
5.49 0.3 9.8 33 33 14593
5.49 0.3 9.8 33 33 14594
5.49 0.3 9.8 33 33 14595
5.49 0.3 9.8 33 33 14596
5.49 0.3 9.8 33 33 14597
5.49 0.3 9.8 33 33 14598
5.49 0.3 9.79 33 33 14599
5.49 0.3 9.79 33 33 14600
5.49 0.3 9.79 33 33 14601
5.49 0.3 9.79 33 33 14602
5.49 0.3 9.79 33 33 14603
5.49 0.3 9.79 33 33 14604
5.49 0.3 9.78 33 33 14605
5.49 0.3 9.78 33 33 14606
5.49 0.3 9.78 33 33 14607
5.49 0.3 9.78 33 33 14608
5.49 0.3 9.78 33 33 14609
5.49 0.3 9.78 33 33 14610
5.5 0.3 9.77 33 33 14611
5.5 0.3 9.77 33 33 14612
5.5 0.3 9.77 33 33 14613
5.5 0.3 9.77 33 33 14614
5.5 0.3 9.77 33 33 14615
5.5 0.3 9.77 33 33 14616
5.5 0.3 9.76 33 33 14617
5.5 0.3 9.76 33 33 14618
5.5 0.3 9.76 33 33 14619
5.5 0.3 9.76 33 33 14620
5.5 0.3 9.76 33 33 14621
5.5 0.3 9.76 33 33 14622
5.5 0.3 9.76 33 33 14623
5.5 0.3 9.75 33 33 14624
5.5 0.3 9.75 33 33 14625
5.5 0.3 9.75 33 33 14626
5.5 0.3 9.75 33 33 14627
5.5 0.3 9.75 33 33 14628
5.5 0.3 9.75 33 33 14629
5.5 0.3 9.75 33 33 14630
5.5 0.3 9.74 33 33 14631
5.5 0.3 9.74 33 33 14632
5.5 0.3 9.74 33 33 14633
5.5 0.3 9.74 33 33 14634
5.5 0.3 9.74 33 33 14635
5.5 0.3 9.73 33 33 14636
5.5 0.3 9.73 33 33 14637
5.5 0.3 9.73 33 33 14638
5.5 0.3 9.73 33 33 14639
5.5 0.3 9.73 33 33 14640
5.5 0.3 9.73 33 33 14641
5.5 0.3 9.73 33 33 14642
5.5 0.3 9.72 33 33 14643
5.5 0.3 9.72 33 33 14644
5.5 0.3 9.72 33 33 14645
5.5 0.3 9.72 33 33 14646
5.5 0.3 9.72 33 33 14647
5.5 0.3 9.72 33 33 14648
5.5 0.3 9.71 33 33 14649
5.5 0.3 9.71 33 33 14650
5.5 0.3 9.71 33 33 14651
5.5 0.3 9.71 33 33 14652
5.5 0.3 9.71 33 33 14653
5.5 0.3 9.71 33 33 14654
5.5 0.3 9.7 33 33 14655
5.5 0.3 9.7 33 33 14656
5.5 0.3 9.7 33 33 14657
5.5 0.3 9.7 33 33 14658
5.5 0.3 9.7 33 33 14659
5.5 0.3 9.7 33 33 14660
5.5 0.3 9.69 33 33 14661
5.5 0.3 9.69 33 33 14662
5.5 0.3 9.69 33 33 14663
5.5 0.3 9.69 33 33 14664
5.5 0.3 9.69 33 33 14665
5.5 0.3 9.69 33 33 14666
5.5 0.3 9.68 33 34 14667
5.5 0.3 9.68 33 34 14668
5.5 0.3 9.68 33 34 14669
5.5 0.3 9.68 33 34 14670
5.5 0.3 9.68 33 34 14671
5.5 0.3 9.68 33 34 14672
5.5 0.3 9.67 33 34 14673
5.5 0.3 9.67 33 34 14674
5.5 0.3 9.67 33 34 14675
5.5 0.3 9.67 33 34 14676
5.5 0.3 9.67 33 34 14677
5.5 0.3 9.67 33 34 14678
5.5 0.3 9.66 33 34 14679
5.5 0.3 9.66 33 34 14680
5.5 0.3 9.66 33 34 14681
5.5 0.3 9.66 33 34 14682
5.5 0.3 9.66 33 34 14683
5.5 0.3 9.66 33 34 14684
5.5 0.3 9.65 33 34 14685
5.5 0.3 9.65 33 34 14686
5.49 0.3 9.65 33 34 14687
5.49 0.3 9.65 33 34 14688
5.49 0.3 9.65 33 34 14689
5.49 0.3 9.65 33 34 14690
5.49 0.3 9.64 33 34 14691
5.49 0.3 9.64 33 34 14692
5.49 0.3 9.64 33 34 14693
5.49 0.3 9.64 33 34 14694
5.49 0.3 9.64 33 34 14695
5.49 0.3 9.64 33 34 14696
5.49 0.3 9.63 33 34 14697
5.49 0.3 9.63 33 34 14698
5.49 0.3 9.63 33 34 14699
5.49 0.3 9.63 33 34 14700
5.49 0.3 9.63 33 34 14701
5.49 0.3 9.63 33 34 14702
5.49 0.3 9.62 33 34 14703
5.49 0.3 9.62 33 34 14704
5.49 0.3 9.62 33 34 14705
5.49 0.3 9.62 33 34 14706
5.49 0.3 9.62 33 34 14707
5.49 0.3 9.62 33 34 14708
5.49 0.3 9.61 33 34 14709
5.49 0.3 9.61 33 34 14710
5.49 0.3 9.61 33 34 14711
5.49 0.3 9.61 33 34 14712
5.49 0.3 9.61 33 34 14713
5.49 0.3 9.6 33 34 14714
5.49 0.3 9.6 33 34 14715
5.49 0.3 9.6 33 34 14716
5.49 0.3 9.6 33 34 14717
5.49 0.3 9.6 33 34 14718
5.49 0.3 9.6 33 34 14719
5.49 0.3 9.59 33 34 14720
5.49 0.3 9.59 33 34 14721
5.49 0.3 9.59 33 34 14722
5.49 0.3 9.59 33 34 14723
5.49 0.3 9.59 33 34 14724
5.49 0.3 9.59 33 34 14725
5.49 0.3 9.59 33 34 14726
5.49 0.3 9.58 33 34 14727
5.49 0.3 9.58 33 34 14728
5.49 0.3 9.58 33 34 14729
5.49 0.3 9.58 33 34 14730
5.49 0.3 9.58 33 34 14731
5.49 0.3 9.58 33 34 14732
5.48 0.3 9.57 33 34 14733
5.48 0.3 9.57 33 34 14734
5.48 0.3 9.57 33 34 14735
5.48 0.3 9.57 33 34 14736
5.48 0.3 9.56 33 34 14737
5.48 0.3 9.56 33 34 14738
5.48 0.3 9.56 33 34 14739
5.48 0.3 9.56 33 34 14740
5.48 0.3 9.56 33 34 14741
5.48 0.3 9.56 33 34 14742
5.48 0.3 9.55 33 34 14743
5.48 0.3 9.55 33 34 14744
5.48 0.3 9.55 33 34 14745
5.48 0.3 9.55 33 34 14746
5.48 0.3 9.55 33 34 14747
5.48 0.3 9.55 33 34 14748
5.48 0.3 9.54 33 34 14749
5.48 0.3 9.54 33 34 14750
5.48 0.3 9.54 33 34 14751
5.48 0.3 9.54 33 34 14752
5.48 0.3 9.54 33 34 14753
5.48 0.3 9.54 33 34 14754
5.48 0.3 9.53 33 34 14755
5.48 0.3 9.53 33 34 14756
5.48 0.3 9.53 33 34 14757
5.48 0.3 9.53 33 34 14758
5.48 0.3 9.53 33 34 14759
5.48 0.3 9.53 33 34 14760
5.48 0.3 9.52 33 34 14761
5.48 0.3 9.52 33 34 14762
5.48 0.3 9.52 33 34 14763
5.48 0.3 9.52 33 34 14764
5.47 0.3 9.52 33 34 14765
5.47 0.3 9.52 33 34 14766
5.47 0.3 9.51 33 35 14767
5.47 0.3 9.51 33 35 14768
5.47 0.3 9.51 33 35 14769
5.47 0.3 9.51 33 35 14770
5.47 0.3 9.51 33 35 14771
5.47 0.3 9.5 33 35 14772
5.47 0.3 9.5 33 35 14773
5.47 0.3 9.5 33 35 14774
5.47 0.3 9.5 33 35 14775
5.47 0.3 9.5 33 35 14776
5.47 0.3 9.5 33 35 14777
5.47 0.3 9.49 33 35 14778
5.47 0.3 9.49 33 35 14779
5.47 0.3 9.49 33 35 14780
5.47 0.3 9.49 33 35 14781
5.47 0.3 9.49 33 35 14782
5.47 0.3 9.48 33 35 14783
5.47 0.3 9.48 33 35 14784
5.47 0.3 9.48 33 35 14785
5.47 0.3 9.48 33 35 14786
5.47 0.3 9.48 33 35 14787
5.47 0.3 9.48 33 35 14788
5.47 0.3 9.47 33 35 14789
5.47 0.3 9.47 33 35 14790
5.47 0.29 9.47 33 35 14791
5.47 0.29 9.47 33 35 14792
5.46 0.29 9.47 33 35 14793
5.46 0.29 9.47 33 35 14794
5.46 0.29 9.46 33 35 14795
5.46 0.29 9.46 33 35 14796
5.46 0.29 9.46 33 35 14797
5.46 0.29 9.46 33 35 14798
5.46 0.29 9.46 33 35 14799
5.46 0.29 9.46 33 35 14800
5.46 0.29 9.45 33 35 14801
5.46 0.29 9.45 33 35 14802
5.46 0.29 9.45 33 35 14803
5.46 0.29 9.45 33 35 14804
5.46 0.29 9.45 33 35 14805
5.46 0.29 9.44 33 35 14806
5.46 0.29 9.44 33 35 14807
5.46 0.29 9.44 33 35 14808
5.46 0.29 9.44 33 35 14809
5.46 0.29 9.44 33 35 14810
5.46 0.29 9.44 33 35 14811
5.46 0.29 9.43 33 35 14812
5.46 0.29 9.43 33 35 14813
5.46 0.29 9.43 33 35 14814
5.46 0.29 9.43 33 35 14815
5.46 0.29 9.43 33 35 14816
5.46 0.29 9.43 33 35 14817
5.46 0.29 9.43 33 35 14818
5.45 0.29 9.42 33 35 14819
5.45 0.29 9.42 33 35 14820
5.45 0.29 9.42 33 35 14821
5.45 0.29 9.42 33 35 14822
5.45 0.29 9.41 33 35 14823
5.45 0.29 9.41 33 35 14824
5.45 0.29 9.41 33 35 14825
5.45 0.29 9.41 33 35 14826
5.45 0.29 9.41 33 35 14827
5.45 0.29 9.41 33 35 14828
5.45 0.29 9.4 33 35 14829
5.45 0.29 9.4 33 35 14830
5.45 0.29 9.4 33 35 14831
5.45 0.29 9.4 33 35 14832
5.45 0.29 9.4 33 35 14833
5.45 0.29 9.4 33 35 14834
5.45 0.29 9.39 33 35 14835
5.45 0.29 9.39 33 35 14836
5.45 0.29 9.39 33 35 14837
5.45 0.29 9.39 33 35 14838
5.45 0.29 9.39 33 35 14839
5.45 0.29 9.38 33 35 14840
5.45 0.29 9.38 33 35 14841
5.45 0.29 9.38 33 35 14842
5.45 0.29 9.38 33 35 14843
5.45 0.29 9.38 33 35 14844
5.44 0.29 9.38 33 35 14845
5.44 0.29 9.37 33 35 14846
5.44 0.29 9.37 33 35 14847
5.44 0.29 9.37 33 35 14848
5.44 0.29 9.37 33 35 14849
5.44 0.29 9.37 33 35 14850
5.44 0.29 9.37 33 35 14851
5.44 0.29 9.36 33 35 14852
5.44 0.29 9.36 33 35 14853
5.44 0.29 9.36 33 35 14854
5.44 0.29 9.36 33 35 14855
5.44 0.29 9.36 33 35 14856
5.44 0.29 9.36 33 35 14857
5.44 0.29 9.36 33 35 14858
5.44 0.29 9.35 33 35 14859
5.44 0.29 9.35 33 35 14860
5.44 0.29 9.35 33 35 14861
5.44 0.29 9.35 33 35 14862
5.44 0.29 9.34 33 35 14863
5.44 0.29 9.34 33 35 14864
5.44 0.29 9.34 33 35 14865
5.44 0.29 9.34 33 35 14866
5.44 0.29 9.34 33 36 14867
5.44 0.29 9.34 33 36 14868
5.43 0.29 9.33 33 36 14869
5.43 0.29 9.33 33 36 14870
5.43 0.29 9.33 33 36 14871
5.43 0.29 9.33 33 36 14872
5.43 0.29 9.33 33 36 14873
5.43 0.29 9.33 33 36 14874
