x y z m s sqe
5.49 0.29 9.71 33 33 4405
5.49 0.29 9.71 33 33 4406
5.49 0.29 9.7 33 33 4407
5.49 0.29 9.7 33 33 4408
5.5 0.29 9.69 33 33 4409
5.5 0.29 9.69 33 33 4410
5.5 0.29 9.68 33 33 4411
5.5 0.29 9.68 33 33 4412
5.5 0.29 9.67 33 33 4413
5.5 0.29 9.67 33 33 4414
5.5 0.29 9.66 33 33 4415
5.5 0.29 9.66 33 33 4416
5.5 0.29 9.65 33 34 4417
5.5 0.29 9.64 33 34 4418
5.5 0.29 9.63 33 34 4419
5.5 0.29 9.63 33 34 4420
5.5 0.29 9.62 33 34 4421
5.5 0.29 9.61 33 34 4422
5.5 0.29 9.61 33 34 4423
5.5 0.29 9.6 33 34 4424
5.5 0.29 9.6 33 34 4425
5.5 0.28 9.59 33 34 4426
5.5 0.28 9.58 33 34 4427
5.5 0.28 9.58 33 34 4428
5.5 0.28 9.57 33 34 4429
5.5 0.28 9.56 33 34 4430
5.5 0.28 9.56 33 34 4431
5.49 0.28 9.55 33 34 4432
5.49 0.28 9.54 33 34 4433
5.49 0.28 9.54 33 34 4434
5.49 0.28 9.53 33 34 4435
5.49 0.28 9.52 33 34 4436
5.49 0.28 9.52 33 34 4437
5.48 0.28 9.51 33 34 4438
5.48 0.28 9.51 33 34 4439
5.48 0.28 9.5 33 34 4440
5.48 0.28 9.5 33 34 4441
5.47 0.28 9.49 33 34 4442
5.47 0.28 9.49 33 34 4443
5.47 0.28 9.48 33 34 4444
5.47 0.28 9.48 33 34 4445
5.47 0.28 9.47 33 34 4446
5.46 0.28 9.46 33 35 4447
5.46 0.28 9.46 33 35 4448
5.46 0.28 9.45 33 35 4449
5.46 0.28 9.45 33 35 4450
5.46 0.28 9.44 33 35 4451
5.46 0.28 9.44 33 35 4452
5.45 0.28 9.43 33 35 4453
5.45 0.28 9.43 33 35 4454
5.45 0.28 9.42 33 35 4455
5.45 0.28 9.42 33 35 4456
5.45 0.28 9.41 33 35 4457
5.44 0.28 9.4 33 35 4458
5.44 0.28 9.4 33 35 4459
5.44 0.28 9.39 33 35 4460
5.44 0.28 9.39 33 35 4461
5.44 0.28 9.38 33 35 4462
5.43 0.28 9.38 33 35 4463
5.43 0.28 9.37 33 35 4464
5.43 0.28 9.37 33 35 4465
5.43 0.28 9.36 33 35 4466
5.43 0.28 9.35 33 35 4467
5.42 0.28 9.35 33 35 4468
5.42 0.28 9.34 33 35 4469
5.42 0.28 9.34 33 35 4470
5.42 0.28 9.33 33 35 4471
5.41 0.28 9.33 33 35 4472
5.41 0.28 9.32 33 35 4473
5.41 0.28 9.32 33 35 4474
5.41 0.28 9.31 33 35 4475
5.4 0.28 9.31 33 35 4476
5.4 0.28 9.3 33 36 4477
5.4 0.28 9.3 33 36 4478
5.4 0.28 9.29 33 36 4479
5.4 0.28 9.29 33 36 4480
5.4 0.28 9.28 33 36 4481
5.4 0.28 9.28 33 36 4482
5.39 0.28 9.27 33 36 4483
5.39 0.28 9.27 33 36 4484
5.39 0.28 9.26 33 36 4485
5.39 0.28 9.25 33 36 4486
5.39 0.28 9.25 33 36 4487
5.39 0.28 9.24 33 36 4488
5.39 0.28 9.24 33 36 4489
5.39 0.28 9.23 33 36 4490
5.39 0.28 9.23 33 36 4491
5.39 0.28 9.22 33 36 4492
5.38 0.28 9.21 33 36 4493
5.38 0.28 9.21 33 36 4494
5.38 0.28 9.2 33 36 4495
5.38 0.28 9.19 33 36 4496
5.38 0.28 9.19 33 36 4497
5.38 0.28 9.18 33 36 4498
5.38 0.28 9.18 33 36 4499
5.38 0.27 9.17 33 36 4500
5.38 0.27 9.17 33 36 4501
5.38 0.27 9.16 33 36 4502
5.38 0.27 9.16 33 36 4503
5.38 0.27 9.15 33 36 4504
5.38 0.27 9.14 33 36 4505
5.38 0.27 9.14 33 36 4506
5.37 0.27 9.13 33 37 4507
5.37 0.27 9.12 33 37 4508
5.37 0.27 9.12 33 37 4509
5.37 0.27 9.11 33 37 4510
5.37 0.27 9.1 33 37 4511
5.37 0.27 9.1 33 37 4512
5.37 0.27 9.09 33 37 4513
5.37 0.27 9.09 33 37 4514
5.37 0.27 9.08 33 37 4515
5.37 0.27 9.08 33 37 4516
5.37 0.27 9.07 33 37 4517
5.36 0.27 9.06 33 37 4518
5.36 0.27 9.06 33 37 4519
5.36 0.27 9.05 33 37 4520
5.36 0.27 9.05 33 37 4521
5.36 0.27 9.04 33 37 4522
5.36 0.27 9.04 33 37 4523
5.36 0.27 9.03 33 37 4524
5.35 0.27 9.03 33 37 4525
5.35 0.26 9.02 33 37 4526
5.35 0.26 9.02 33 37 4527
5.35 0.26 9.01 33 37 4528
5.35 0.26 9.01 33 37 4529
5.35 0.26 9 33 37 4530
5.35 0.26 9 33 37 4531
5.35 0.26 8.99 33 37 4532
5.35 0.26 8.99 33 37 4533
5.35 0.26 8.99 33 37 4534
5.35 0.26 8.98 33 37 4535
5.35 0.25 8.98 33 37 4536
5.35 0.25 8.97 33 38 4537
5.35 0.25 8.97 33 38 4538
5.35 0.25 8.96 33 38 4539
5.35 0.25 8.96 33 38 4540
5.35 0.25 8.95 33 38 4541
5.35 0.25 8.95 33 38 4542
5.35 0.25 8.94 33 38 4543
5.34 0.25 8.94 33 38 4544
5.34 0.25 8.93 33 38 4545
5.34 0.25 8.93 33 38 4546
5.34 0.25 8.92 33 38 4547
5.34 0.25 8.92 33 38 4548
5.34 0.25 8.91 33 38 4549
5.34 0.25 8.91 33 38 4550
5.34 0.25 8.9 33 38 4551
5.34 0.25 8.9 33 38 4552
5.34 0.25 8.89 33 38 4553
5.34 0.25 8.88 33 38 4554
5.34 0.25 8.88 33 38 4555
5.34 0.25 8.87 33 38 4556
5.33 0.26 8.86 33 38 4557
5.33 0.26 8.86 33 38 4558
5.33 0.26 8.85 33 38 4559
5.33 0.26 8.85 33 38 4560
5.33 0.26 8.84 33 38 4561
5.33 0.26 8.83 33 38 4562
5.33 0.26 8.83 33 38 4563
5.33 0.26 8.83 33 38 4564
5.33 0.26 8.82 33 38 4565
5.33 0.26 8.82 33 38 4566
5.33 0.26 8.81 33 39 4567
5.32 0.26 8.81 33 39 4568
5.32 0.26 8.8 33 39 4569
5.32 0.26 8.8 33 39 4570
5.32 0.26 8.79 33 39 4571
5.32 0.26 8.79 33 39 4572
5.32 0.26 8.78 33 39 4573
5.32 0.26 8.78 33 39 4574
5.32 0.26 8.78 33 39 4575
5.32 0.26 8.77 33 39 4576
5.32 0.26 8.76 33 39 4577
5.31 0.27 8.76 33 39 4578
5.31 0.27 8.75 33 39 4579
5.31 0.27 8.75 33 39 4580
5.31 0.27 8.74 33 39 4581
5.31 0.27 8.74 33 39 4582
5.31 0.27 8.73 33 39 4583
5.31 0.27 8.73 33 39 4584
5.31 0.27 8.72 33 39 4585
5.31 0.27 8.72 33 39 4586
5.31 0.26 8.71 33 39 4587
5.31 0.26 8.71 33 39 4588
5.31 0.26 8.7 33 39 4589
5.31 0.27 8.7 33 39 4590
5.31 0.27 8.7 33 39 4591
5.31 0.27 8.69 33 39 4592
5.31 0.27 8.69 33 39 4593
5.31 0.27 8.68 33 39 4594
5.31 0.27 8.68 33 39 4595
5.31 0.27 8.67 33 39 4596
5.31 0.27 8.67 33 40 4597
5.31 0.27 8.66 33 40 4598
5.31 0.27 8.66 33 40 4599
5.31 0.27 8.65 33 40 4600
5.31 0.27 8.65 33 40 4601
5.31 0.27 8.64 33 40 4602
5.31 0.27 8.64 33 40 4603
5.31 0.27 8.63 33 40 4604
5.31 0.27 8.63 33 40 4605
5.31 0.27 8.62 33 40 4606
5.32 0.27 8.62 33 40 4607
5.32 0.27 8.61 33 40 4608
5.32 0.27 8.61 33 40 4609
5.32 0.27 8.6 33 40 4610
5.32 0.27 8.6 33 40 4611
5.33 0.27 8.59 33 40 4612
5.33 0.27 8.59 33 40 4613
5.33 0.27 8.58 33 40 4614
5.33 0.27 8.58 33 40 4615
5.33 0.27 8.57 33 40 4616
5.34 0.27 8.57 33 40 4617
5.34 0.27 8.56 33 40 4618
5.34 0.27 8.56 33 40 4619
5.34 0.27 8.56 33 40 4620
5.34 0.27 8.55 33 40 4621
5.35 0.27 8.55 33 40 4622
5.35 0.27 8.54 33 40 4623
5.35 0.27 8.54 33 40 4624
5.36 0.27 8.53 33 40 4625
5.36 0.27 8.53 33 40 4626
5.36 0.27 8.52 33 41 4627
5.36 0.27 8.52 33 41 4628
5.36 0.27 8.51 33 41 4629
5.36 0.27 8.51 33 41 4630
5.36 0.27 8.5 33 41 4631
5.36 0.27 8.5 33 41 4632
5.37 0.27 8.49 33 41 4633
5.37 0.27 8.49 33 41 4634
5.37 0.27 8.49 33 41 4635
5.37 0.27 8.48 33 41 4636
5.37 0.27 8.48 33 41 4637
5.37 0.27 8.47 33 41 4638
5.37 0.27 8.47 33 41 4639
5.37 0.27 8.46 33 41 4640
5.37 0.27 8.46 33 41 4641
5.37 0.27 8.45 33 41 4642
5.37 0.27 8.45 33 41 4643
5.37 0.27 8.45 33 41 4644
5.37 0.27 8.44 33 41 4645
5.37 0.27 8.44 33 41 4646
5.37 0.27 8.43 33 41 4647
5.37 0.27 8.43 33 41 4648
5.37 0.27 8.42 33 41 4649
5.37 0.27 8.42 33 41 4650
5.38 0.27 8.42 33 41 4651
5.38 0.27 8.41 33 41 4652
5.38 0.27 8.41 33 41 4653
5.38 0.27 8.4 33 41 4654
5.38 0.27 8.4 33 41 4655
5.38 0.27 8.39 33 41 4656
5.38 0.27 8.39 33 42 4657
5.38 0.27 8.38 33 42 4658
5.38 0.27 8.38 33 42 4659
5.38 0.27 8.37 33 42 4660
5.38 0.27 8.37 33 42 4661
5.38 0.27 8.36 33 42 4662
5.38 0.27 8.35 33 42 4663
5.38 0.27 8.35 33 42 4664
5.38 0.27 8.34 33 42 4665
5.38 0.27 8.34 33 42 4666
5.38 0.27 8.33 33 42 4667
5.39 0.27 8.33 33 42 4668
5.39 0.27 8.32 33 42 4669
5.39 0.27 8.32 33 42 4670
5.39 0.27 8.31 33 42 4671
5.39 0.27 8.31 33 42 4672
5.39 0.27 8.3 33 42 4673
5.4 0.27 8.3 33 42 4674
5.4 0.27 8.3 33 42 4675
5.4 0.27 8.29 33 42 4676
5.4 0.27 8.29 33 42 4677
5.4 0.27 8.28 33 42 4678
5.4 0.27 8.28 33 42 4679
5.41 0.27 8.28 33 42 4680
5.41 0.27 8.27 33 42 4681
5.41 0.27 8.27 33 42 4682
5.41 0.27 8.26 33 42 4683
5.42 0.27 8.26 33 42 4684
5.42 0.27 8.26 33 42 4685
5.42 0.27 8.25 33 42 4686
5.42 0.27 8.25 33 43 4687
5.43 0.27 8.24 33 43 4688
5.43 0.27 8.24 33 43 4689
5.43 0.27 8.23 33 43 4690
5.44 0.27 8.23 33 43 4691
5.44 0.27 8.22 33 43 4692
5.44 0.27 8.22 33 43 4693
5.44 0.27 8.21 33 43 4694
5.45 0.27 8.21 33 43 4695
5.45 0.27 8.2 33 43 4696
5.45 0.27 8.2 33 43 4697
5.46 0.28 8.19 33 43 4698
5.46 0.28 8.19 33 43 4699
5.46 0.28 8.19 33 43 4700
5.46 0.28 8.18 33 43 4701
5.46 0.28 8.18 33 43 4702
5.47 0.29 8.17 33 43 4703
5.47 0.29 8.17 33 43 4704
5.47 0.29 8.16 33 43 4705
5.47 0.29 8.16 33 43 4706
5.47 0.29 8.15 33 43 4707
5.47 0.3 8.15 33 43 4708
5.47 0.3 8.14 33 43 4709
5.48 0.3 8.14 33 43 4710
5.48 0.3 8.13 33 43 4711
5.48 0.3 8.13 33 43 4712
5.48 0.3 8.12 33 43 4713
5.48 0.3 8.12 33 43 4714
5.48 0.31 8.11 33 43 4715
5.49 0.31 8.1 33 43 4716
5.49 0.31 8.1 33 44 4717
5.49 0.31 8.1 33 44 4718
5.49 0.31 8.09 33 44 4719
5.49 0.31 8.09 33 44 4720
5.49 0.31 8.08 33 44 4721
5.49 0.32 8.07 33 44 4722
5.49 0.32 8.07 33 44 4723
5.5 0.32 8.06 33 44 4724
5.5 0.32 8.06 33 44 4725
5.5 0.32 8.05 33 44 4726
5.5 0.32 8.05 33 44 4727
5.5 0.32 8.05 33 44 4728
5.5 0.32 8.04 33 44 4729
5.5 0.32 8.03 33 44 4730
5.5 0.32 8.03 33 44 4731
5.5 0.32 8.03 33 44 4732
5.51 0.32 8.02 33 44 4733
5.51 0.32 8.01 33 44 4734
5.51 0.32 8.01 33 44 4735
5.51 0.32 8.01 33 44 4736
5.51 0.32 8 33 44 4737
5.51 0.32 8 33 44 4738
5.51 0.32 7.99 33 44 4739
5.51 0.32 7.99 33 44 4740
5.52 0.32 7.98 33 44 4741
5.52 0.32 7.98 33 44 4742
5.52 0.32 7.97 33 44 4743
5.52 0.32 7.97 33 44 4744
5.52 0.32 7.96 33 44 4745
5.53 0.32 7.95 33 44 4746
5.53 0.32 7.95 33 45 4747
5.53 0.32 7.94 33 45 4748
5.53 0.32 7.94 33 45 4749
5.54 0.32 7.93 33 45 4750
5.54 0.32 7.92 33 45 4751
5.54 0.32 7.92 33 45 4752
5.55 0.32 7.91 33 45 4753
5.55 0.32 7.91 33 45 4754
5.55 0.32 7.9 33 45 4755
5.56 0.32 7.9 33 45 4756
5.56 0.32 7.89 33 45 4757
5.56 0.32 7.89 33 45 4758
5.56 0.32 7.88 33 45 4759
5.56 0.32 7.88 33 45 4760
5.57 0.32 7.87 33 45 4761
5.57 0.32 7.87 33 45 4762
5.57 0.32 7.86 33 45 4763
5.57 0.32 7.86 33 45 4764
5.57 0.32 7.85 33 45 4765
5.57 0.32 7.85 33 45 4766
5.58 0.32 7.84 33 45 4767
5.58 0.32 7.84 33 45 4768
5.58 0.32 7.83 33 45 4769
5.58 0.32 7.83 33 45 4770
5.59 0.32 7.82 33 45 4771
5.59 0.32 7.82 33 45 4772
5.59 0.32 7.81 33 45 4773
5.59 0.32 7.81 33 45 4774
5.59 0.32 7.8 33 45 4775
5.6 0.32 7.79 33 45 4776
5.6 0.32 7.79 33 46 4777
5.6 0.32 7.78 33 46 4778
5.6 0.32 7.78 33 46 4779
5.61 0.32 7.77 33 46 4780
5.61 0.32 7.77 33 46 4781
5.61 0.32 7.76 33 46 4782
5.61 0.32 7.76 33 46 4783
5.62 0.32 7.75 33 46 4784
5.62 0.32 7.75 33 46 4785
5.62 0.32 7.74 33 46 4786
5.62 0.32 7.74 33 46 4787
5.63 0.32 7.73 33 46 4788
5.63 0.32 7.72 33 46 4789
5.63 0.32 7.72 33 46 4790
5.63 0.32 7.71 33 46 4791
5.64 0.32 7.71 33 46 4792
5.64 0.33 7.7 33 46 4793
5.64 0.33 7.7 33 46 4794
5.64 0.33 7.69 33 46 4795
5.65 0.33 7.69 33 46 4796
5.65 0.33 7.68 33 46 4797
5.65 0.33 7.68 33 46 4798
5.65 0.33 7.67 33 46 4799
5.66 0.33 7.67 33 46 4800
5.66 0.33 7.66 33 46 4801
5.66 0.33 7.66 33 46 4802
5.66 0.34 7.65 33 46 4803
5.66 0.34 7.64 33 46 4804
5.67 0.34 7.64 33 46 4805
5.67 0.34 7.63 33 46 4806
5.67 0.34 7.63 33 47 4807
5.67 0.34 7.62 33 47 4808
5.67 0.34 7.62 33 47 4809
5.68 0.34 7.61 33 47 4810
5.68 0.34 7.61 33 47 4811
5.68 0.34 7.6 33 47 4812
5.68 0.34 7.59 33 47 4813
5.68 0.34 7.59 33 47 4814
5.68 0.34 7.58 33 47 4815
5.69 0.34 7.58 33 47 4816
5.69 0.34 7.57 33 47 4817
5.69 0.34 7.56 33 47 4818
5.69 0.34 7.56 33 47 4819
5.69 0.34 7.55 33 47 4820
5.69 0.34 7.55 33 47 4821
5.7 0.34 7.54 33 47 4822
5.7 0.34 7.54 33 47 4823
5.7 0.35 7.53 33 47 4824
5.7 0.35 7.52 33 47 4825
5.7 0.35 7.52 33 47 4826
5.71 0.35 7.51 33 47 4827
5.71 0.35 7.51 33 47 4828
5.71 0.35 7.5 33 47 4829
5.71 0.35 7.5 33 47 4830
5.71 0.35 7.49 33 47 4831
5.71 0.35 7.49 33 47 4832
5.72 0.35 7.48 33 47 4833
5.72 0.35 7.48 33 47 4834
5.72 0.35 7.47 33 47 4835
5.72 0.36 7.47 33 47 4836
5.72 0.36 7.46 33 48 4837
5.73 0.36 7.46 33 48 4838
5.73 0.36 7.45 33 48 4839
5.73 0.36 7.45 33 48 4840
5.73 0.36 7.44 33 48 4841
5.74 0.36 7.44 33 48 4842
5.74 0.36 7.43 33 48 4843
5.74 0.36 7.43 33 48 4844
5.74 0.36 7.42 33 48 4845
5.74 0.36 7.42 33 48 4846
5.75 0.36 7.41 33 48 4847
5.75 0.36 7.41 33 48 4848
5.75 0.36 7.4 33 48 4849
5.75 0.36 7.4 33 48 4850
5.75 0.36 7.39 33 48 4851
5.75 0.36 7.39 33 48 4852
5.76 0.36 7.38 33 48 4853
5.76 0.36 7.38 33 48 4854
5.76 0.36 7.37 33 48 4855
5.76 0.36 7.36 33 48 4856
5.77 0.36 7.36 33 48 4857
5.77 0.36 7.35 33 48 4858
5.77 0.36 7.35 33 48 4859
5.77 0.36 7.34 33 48 4860
5.78 0.36 7.34 33 48 4861
5.78 0.36 7.33 33 48 4862
5.78 0.36 7.33 33 48 4863
5.78 0.36 7.32 33 48 4864
5.78 0.36 7.32 33 48 4865
5.79 0.36 7.31 33 48 4866
5.79 0.36 7.31 33 49 4867
5.79 0.36 7.3 33 49 4868
5.79 0.36 7.29 33 49 4869
5.79 0.36 7.29 33 49 4870
5.79 0.36 7.28 33 49 4871
5.8 0.36 7.27 33 49 4872
5.8 0.36 7.27 33 49 4873
5.8 0.36 7.26 33 49 4874
5.8 0.36 7.26 33 49 4875
5.8 0.36 7.25 33 49 4876
5.8 0.36 7.25 33 49 4877
5.8 0.36 7.24 33 49 4878
5.81 0.36 7.23 33 49 4879
5.81 0.36 7.23 33 49 4880
5.81 0.36 7.22 33 49 4881
5.81 0.36 7.22 33 49 4882
5.81 0.36 7.21 33 49 4883
5.81 0.36 7.21 33 49 4884
5.81 0.36 7.2 33 49 4885
5.82 0.36 7.2 33 49 4886
5.82 0.36 7.19 33 49 4887
5.82 0.37 7.18 33 49 4888
5.82 0.37 7.18 33 49 4889
5.82 0.37 7.17 33 49 4890
5.82 0.37 7.17 33 49 4891
5.83 0.37 7.16 33 49 4892
5.83 0.37 7.15 33 49 4893
5.83 0.37 7.15 33 49 4894
5.83 0.37 7.14 33 49 4895
5.83 0.37 7.14 33 49 4896
5.83 0.37 7.13 33 50 4897
5.84 0.37 7.12 33 50 4898
5.84 0.37 7.12 33 50 4899
5.84 0.37 7.11 33 50 4900
5.84 0.37 7.1 33 50 4901
5.84 0.37 7.1 33 50 4902
5.84 0.37 7.09 33 50 4903
5.84 0.37 7.08 33 50 4904
5.84 0.37 7.08 33 50 4905
5.84 0.37 7.07 33 50 4906
5.85 0.37 7.07 33 50 4907
5.85 0.37 7.06 33 50 4908
5.85 0.37 7.05 33 50 4909
5.85 0.37 7.05 33 50 4910
5.85 0.37 7.04 33 50 4911
5.85 0.38 7.04 33 50 4912
5.86 0.38 7.03 33 50 4913
5.86 0.38 7.03 33 50 4914
5.86 0.38 7.02 33 50 4915
5.86 0.38 7.01 33 50 4916
5.86 0.38 7.01 33 50 4917
5.86 0.38 7 33 50 4918
5.87 0.39 7 33 50 4919
5.87 0.39 6.99 33 50 4920
5.87 0.39 6.98 33 50 4921
5.87 0.39 6.98 33 50 4922
5.87 0.39 6.97 33 50 4923
5.87 0.39 6.97 33 50 4924
5.87 0.39 6.96 33 50 4925
5.87 0.39 6.96 33 50 4926
5.88 0.39 6.95 33 51 4927
5.88 0.39 6.94 33 51 4928
5.88 0.39 6.94 33 51 4929
5.88 0.39 6.93 33 51 4930
5.88 0.39 6.92 33 51 4931
5.89 0.39 6.92 33 51 4932
5.89 0.39 6.91 33 51 4933
5.89 0.39 6.91 33 51 4934
5.89 0.39 6.9 33 51 4935
5.89 0.39 6.89 33 51 4936
5.9 0.39 6.89 33 51 4937
5.9 0.39 6.88 33 51 4938
5.9 0.39 6.87 33 51 4939
5.9 0.39 6.87 33 51 4940
5.9 0.39 6.86 33 51 4941
5.9 0.39 6.85 33 51 4942
5.9 0.39 6.85 33 51 4943
5.91 0.39 6.84 33 51 4944
5.91 0.39 6.84 33 51 4945
5.91 0.39 6.83 33 51 4946
5.91 0.39 6.82 33 51 4947
5.91 0.39 6.82 33 51 4948
5.92 0.39 6.81 33 51 4949
5.92 0.39 6.8 33 51 4950
5.92 0.39 6.8 33 51 4951
5.92 0.38 6.79 33 51 4952
5.92 0.38 6.78 33 51 4953
5.92 0.38 6.78 33 51 4954
5.93 0.38 6.77 33 51 4955
5.93 0.38 6.76 33 51 4956
5.93 0.38 6.76 33 52 4957
5.93 0.38 6.75 33 52 4958
5.93 0.38 6.74 33 52 4959
5.93 0.38 6.74 33 52 4960
5.93 0.38 6.73 33 52 4961
5.93 0.38 6.72 33 52 4962
5.93 0.38 6.71 33 52 4963
5.93 0.38 6.71 33 52 4964
5.94 0.38 6.7 33 52 4965
5.94 0.38 6.7 33 52 4966
5.94 0.38 6.69 33 52 4967
5.94 0.38 6.68 33 52 4968
5.94 0.38 6.68 33 52 4969
5.94 0.38 6.67 33 52 4970
5.94 0.38 6.66 33 52 4971
5.94 0.38 6.66 33 52 4972
5.94 0.38 6.65 33 52 4973
5.94 0.38 6.64 33 52 4974
5.94 0.38 6.63 33 52 4975
5.94 0.38 6.63 33 52 4976
5.94 0.38 6.62 33 52 4977
5.94 0.38 6.61 33 52 4978
5.94 0.38 6.6 33 52 4979
5.94 0.38 6.6 33 52 4980
5.94 0.38 6.59 33 52 4981
5.94 0.38 6.58 33 52 4982
5.94 0.38 6.57 33 52 4983
5.94 0.38 6.57 33 52 4984
5.94 0.38 6.56 33 52 4985
5.94 0.38 6.55 33 52 4986
5.94 0.38 6.55 33 53 4987
5.95 0.38 6.54 33 53 4988
5.95 0.38 6.53 33 53 4989
5.95 0.38 6.53 33 53 4990
5.95 0.38 6.52 33 53 4991
5.95 0.38 6.51 33 53 4992
5.95 0.38 6.51 33 53 4993
5.95 0.38 6.5 33 53 4994
5.95 0.38 6.5 33 53 4995
5.95 0.38 6.5 33 53 4996
5.96 0.38 6.51 33 53 4997
5.96 0.38 6.51 33 53 4998
5.96 0.38 6.51 33 53 4999
5.96 0.38 6.51 33 53 5000
5.96 0.38 6.52 33 53 5001
5.96 0.38 6.52 33 53 5002
5.97 0.37 6.52 33 53 5003
5.97 0.37 6.52 33 53 5004
5.98 0.37 6.53 33 53 5005
5.98 0.37 6.53 33 53 5006
5.98 0.36 6.53 33 53 5007
5.99 0.36 6.53 33 53 5008
5.99 0.36 6.53 33 53 5009
5.99 0.35 6.53 33 53 5010
6 0.35 6.53 33 53 5011
6 0.35 6.53 33 53 5012
6 0.34 6.53 33 53 5013
6.01 0.34 6.53 33 53 5014
6.01 0.34 6.52 33 53 5015
6.01 0.33 6.52 33 53 5016
6.02 0.33 6.52 33 54 5017
6.02 0.33 6.52 33 54 5018
6.02 0.32 6.52 33 54 5019
6.03 0.32 6.52 33 54 5020
6.03 0.32 6.51 33 54 5021
6.03 0.32 6.51 33 54 5022
6.03 0.31 6.51 33 54 5023
6.03 0.31 6.51 33 54 5024
6.03 0.31 6.51 33 54 5025
6.03 0.3 6.5 33 54 5026
6.04 0.3 6.5 33 54 5027
6.04 0.3 6.5 33 54 5028
6.04 0.3 6.5 33 54 5029
6.04 0.29 6.49 33 54 5030
6.05 0.29 6.49 33 54 5031
6.05 0.29 6.49 33 54 5032
6.05 0.29 6.48 33 54 5033
6.05 0.28 6.48 33 54 5034
6.05 0.28 6.48 33 54 5035
6.05 0.28 6.47 33 54 5036
6.05 0.28 6.47 33 54 5037
6.05 0.27 6.46 33 54 5038
6.06 0.27 6.46 33 54 5039
6.06 0.27 6.45 33 54 5040
6.06 0.27 6.45 33 54 5041
6.06 0.27 6.45 33 54 5042
6.06 0.26 6.44 33 54 5043
6.07 0.26 6.44 33 54 5044
6.07 0.26 6.43 33 54 5045
6.07 0.26 6.43 33 54 5046
6.07 0.26 6.42 33 55 5047
6.07 0.26 6.42 33 55 5048
6.07 0.25 6.41 33 55 5049
6.07 0.25 6.41 33 55 5050
6.07 0.25 6.4 33 55 5051
6.07 0.25 6.4 33 55 5052
6.07 0.25 6.39 33 55 5053
6.07 0.25 6.39 33 55 5054
6.08 0.25 6.38 33 55 5055
6.08 0.24 6.38 33 55 5056
6.08 0.24 6.37 33 55 5057
6.08 0.24 6.37 33 55 5058
6.08 0.24 6.36 33 55 5059
6.07 0.24 6.36 33 55 5060
6.07 0.24 6.35 33 55 5061
6.07 0.24 6.35 33 55 5062
6.07 0.24 6.34 33 55 5063
6.07 0.24 6.33 33 55 5064
6.07 0.23 6.33 33 55 5065
6.07 0.23 6.32 33 55 5066
6.07 0.23 6.32 33 55 5067
6.07 0.23 6.32 33 55 5068
6.07 0.23 6.31 33 55 5069
6.07 0.23 6.3 33 55 5070
6.07 0.23 6.3 33 55 5071
6.07 0.23 6.3 33 55 5072
6.07 0.22 6.29 33 55 5073
6.07 0.22 6.29 33 55 5074
6.07 0.22 6.28 33 55 5075
6.07 0.22 6.28 33 55 5076
6.07 0.22 6.27 33 56 5077
6.07 0.22 6.27 33 56 5078
6.07 0.22 6.26 33 56 5079
6.07 0.22 6.26 33 56 5080
6.07 0.22 6.25 33 56 5081
6.07 0.22 6.25 33 56 5082
6.06 0.22 6.24 33 56 5083
6.06 0.22 6.24 33 56 5084
6.06 0.22 6.24 33 56 5085
6.06 0.22 6.23 33 56 5086
6.06 0.22 6.23 33 56 5087
6.06 0.22 6.22 33 56 5088
6.06 0.22 6.21 33 56 5089
6.06 0.22 6.21 33 56 5090
6.06 0.22 6.2 33 56 5091
6.06 0.22 6.2 33 56 5092
6.06 0.22 6.19 33 56 5093
6.06 0.22 6.18 33 56 5094
6.06 0.22 6.18 33 56 5095
6.06 0.22 6.17 33 56 5096
6.06 0.22 6.17 33 56 5097
6.06 0.22 6.16 33 56 5098
6.06 0.22 6.15 33 56 5099
6.06 0.22 6.15 33 56 5100
6.06 0.22 6.14 33 56 5101
6.06 0.22 6.14 33 56 5102
6.06 0.22 6.13 33 56 5103
6.06 0.22 6.12 33 56 5104
6.06 0.22 6.12 33 56 5105
6.06 0.22 6.11 33 56 5106
6.06 0.22 6.1 33 57 5107
6.06 0.22 6.1 33 57 5108
6.06 0.22 6.09 33 57 5109
6.06 0.22 6.09 33 57 5110
6.06 0.22 6.08 33 57 5111
6.06 0.22 6.08 33 57 5112
6.07 0.22 6.07 33 57 5113
6.07 0.22 6.07 33 57 5114
6.07 0.22 6.06 33 57 5115
6.07 0.22 6.06 33 57 5116
6.07 0.22 6.05 33 57 5117
6.07 0.22 6.04 33 57 5118
6.07 0.22 6.04 33 57 5119
6.07 0.22 6.03 33 57 5120
6.07 0.22 6.03 33 57 5121
6.07 0.22 6.02 33 57 5122
6.07 0.22 6.02 33 57 5123
6.07 0.22 6.01 33 57 5124
6.07 0.22 6 33 57 5125
6.07 0.22 6 33 57 5126
6.07 0.22 5.99 33 57 5127
6.07 0.22 5.99 33 57 5128
6.06 0.22 5.98 33 57 5129
6.06 0.22 5.98 33 57 5130
6.06 0.22 5.97 33 57 5131
6.06 0.22 5.97 33 57 5132
6.06 0.22 5.96 33 57 5133
6.06 0.22 5.96 33 57 5134
6.06 0.22 5.95 33 57 5135
6.06 0.22 5.95 33 57 5136
6.06 0.22 5.94 33 58 5137
6.06 0.22 5.94 33 58 5138
6.06 0.22 5.93 33 58 5139
6.06 0.22 5.93 33 58 5140
6.06 0.22 5.92 33 58 5141
